"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"DNAJB8-AS1",-0.0284031912467637,2.64404604084823,-0.0622311232108083,0.950798537386734,0.997692259886875,-5.21954329176281,"NOT"
"LINC00511",-0.0132069720182635,9.7402523088611,-0.0611640759168527,0.951641074797407,0.997692259886875,-5.21959188172645,"NOT"
"WARS2-AS1",0.0138711002335867,8.16782921485093,0.0585944724800111,0.953670257504817,0.997692259886875,-5.21970544592209,"NOT"
"LINC00587",-0.027099853102281,4.33402996770928,-0.0559093670179308,0.955790987935657,0.997692259886875,-5.2198189093819,"NOT"
"LINC00698",-0.0156878757576759,5.65091495280748,-0.0549373410260208,0.956558788393053,0.997692259886875,-5.21985867239012,"NOT"
"LINC01537",-0.0341393753509101,4.00922505769043,-0.0534256581956726,0.957752946136937,0.997692259886875,-5.21991912608123,"NOT"
"LINC02844",0.0114069699497445,5.56460894289952,0.0523491819176122,0.958603372290303,0.997692259886875,-5.21996114748878,"NOT"
"LINC01657",-0.0280233659251885,3.38913503365056,-0.0522331330789257,0.958695054915986,0.997692259886875,-5.21996562651904,"NOT"
"RBPMS-AS1",-0.0245459059622304,6.37023479232991,-0.0502856786240998,0.960233696503854,0.997692259886875,-5.2200393079115,"NOT"
"LINC01281",0.0152787444208582,2.99084000732445,0.0469259714801999,0.962888491130657,0.997692259886875,-5.22015984249485,"NOT"
"LOC100507642",-0.0286403416035546,5.16319958565994,-0.0462077561283701,0.963456072269866,0.997692259886875,-5.22018452887017,"NOT"
"LOXL1-AS1",0.0132579791571983,7.33075527014211,0.0386446406946696,0.969434068898251,0.997692259886875,-5.22042137550003,"NOT"
"PART1",-0.0168587908931155,7.29421669357703,-0.0380011721404609,0.969942764179543,0.997692259886875,-5.22043957773307,"NOT"
"LINC02426",-0.0194106948127923,3.41586798438732,-0.037019623331746,0.970718754141692,0.997692259886875,-5.2204667548659,"NOT"
"SPATA13",-0.00790071790732405,8.94353683398112,-0.035676720924452,0.971780469038187,0.997692259886875,-5.22050278523551,"NOT"
"SMCR5",-0.0113194559557632,5.49592175826605,-0.0336205351859404,0.973406215600313,0.997692259886875,-5.22055537392489,"NOT"
"LINC02415",0.0131851352004926,3.28843853863034,0.0326975266543927,0.974136040969997,0.997692259886875,-5.22057796586017,"NOT"
"SDCBP2-AS1",-0.0116935916738585,5.98363831038983,-0.031462593501805,0.97511254149378,0.997692259886875,-5.22060720912399,"NOT"
"MAGI2-AS3",0.0106710534524517,6.68565097455876,0.0288602790869428,0.977170399996944,0.997692259886875,-5.22066514682285,"NOT"
"SNRPF-DT",0.0119972015470244,4.83624671772629,0.0261387484185288,0.979322703049743,0.997692259886875,-5.22072039152115,"NOT"
"NAV2-AS5",-0.0119873802806674,2.57339044008495,-0.0253446490697817,0.979950741403282,0.997692259886875,-5.22073548072085,"NOT"
"CHRM3-AS2",0.0147078090254746,4.26766944016683,0.0231808544513154,0.981662111306498,0.997692259886875,-5.22077423428361,"NOT"
"LINC02260",0.0097859573931296,2.79005706493036,0.0224105099833215,0.982271407405601,0.997692259886875,-5.22078719695263,"NOT"
"LINC00853",0.0118836498194197,4.4888864571578,0.0213986366631594,0.983071754751749,0.997692259886875,-5.22080355828118,"NOT"
"NAV2-AS4",0.0100533494874684,4.28611687810936,0.019947804794378,0.984219330075242,0.997692259886875,-5.22082569859836,"NOT"
"MIR4435-2HG",-0.00594694945900187,6.82425268480924,-0.0195377251888121,0.984543700137538,0.997692259886875,-5.22083167494085,"NOT"
"LINC01193",-0.00785936206835292,6.24799680872376,-0.0183384873573848,0.985492303975604,0.997692259886875,-5.22084843987239,"NOT"
"LOC158434",-0.0101493832721857,4.53809431979724,-0.0129742531238287,0.989735687319485,0.997692259886875,-5.22091043545573,"NOT"
"LINC00852",-0.00328704966957982,5.57800150106083,-0.0121491545742272,0.990388412682283,0.997692259886875,-5.22091808645385,"NOT"
"SCIRT",-0.00575064789786417,4.45216778560366,-0.0113760278064053,0.991000029952588,0.997692259886875,-5.22092479947171,"NOT"
"IDI2-AS1",-0.00319695222282856,6.59088775256941,-0.00932101464632388,0.99262576807327,0.997692259886875,-5.22094049795035,"NOT"
"STK4-DT",0.00347758241920548,5.22007189202127,0.00804778456000456,0.993633047662547,0.997692259886875,-5.22094866023934,"NOT"
"LINC01184",-0.00153411435436901,8.01818636642312,-0.00759146401648256,0.993994055302753,0.997692259886875,-5.22095129427385,"NOT"
"LINC01526",-0.00186540780893063,3.08446401896946,-0.00683273058271036,0.994594312860986,0.997692259886875,-5.22095533367071,"NOT"
"MIR646HG",0.00212712042182606,6.00892946852045,0.00486397210999355,0.996151872886731,0.997692259886875,-5.22096383314259,"NOT"
"LINC01874",-0.00179908312349397,2.71072721970169,-0.00476873397066683,0.996227219857672,0.997692259886875,-5.22096417174925,"NOT"
"LIF-AS2",-0.00128701742146209,4.80144100376662,-0.00253972419798947,0.997990693551443,0.997990693551443,-5.22097018451352,"NOT"
